id,date,item_name,items_viewed,items_added_to_cart,items_purchased,item_revenue,created_at
1204,2025-07-17,Kit Completo Comida de Dragão (3X),0,0,1,99.30,2026-03-13 11:33:02.211177+00
1160,2025-07-17,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,11,1,0,0.00,2026-03-13 11:33:02.211177+00
1161,2025-07-17,Mordida de Dragão - Legumes - 180g / Compra única,10,0,0,0.00,2026-03-13 11:33:02.211177+00
1162,2025-07-17,Mordida de Dragão - Spirulina - 180g / Compra única,10,0,0,0.00,2026-03-13 11:33:02.211177+00
1169,2025-07-17,Kit Completo Comida de Dragão (3X) - 180g / Compra única,6,1,0,0.00,2026-03-13 11:33:02.211177+00
1174,2025-07-17,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,4,5,0,0.00,2026-03-13 11:33:02.211177+00
1148,2025-07-18,Comida de Dragão - Original® - 90g / Compra única,66,7,0,0.00,2026-03-13 11:33:02.211177+00
1154,2025-07-18,Kit Completo Comida de Dragão (3X) - 180g / Compra única,20,1,0,0.00,2026-03-13 11:33:02.211177+00
1184,2025-07-18,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,3,0,0,0.00,2026-03-13 11:33:02.211177+00
1185,2025-07-18,Kit Mordida de Dragão - Spirulina (3X) (ASSINATURA) - 180g / Plano mensal,3,1,0,0.00,2026-03-13 11:33:02.211177+00
1186,2025-07-18,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,3,0,0,0.00,2026-03-13 11:33:02.211177+00
1205,2025-07-18,Comida de Dragão - Original®,0,0,3,105.00,2026-03-13 11:33:02.211177+00
1206,2025-07-18,Kit Completo Comida de Dragão (3X) (ASSINATURA) - 180g / Plano mensal,0,2,0,0.00,2026-03-13 11:33:02.211177+00
1156,2025-07-18,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,14,3,0,0.00,2026-03-13 11:33:02.211177+00
1157,2025-07-18,Mordida de Dragão - Spirulina - 180g / Compra única,13,12,0,0.00,2026-03-13 11:33:02.211177+00
1164,2025-07-18,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,9,5,0,0.00,2026-03-13 11:33:02.211177+00
1170,2025-07-18,Mordida de Dragão - Legumes - 180g / Compra única,6,0,0,0.00,2026-03-13 11:33:02.211177+00
1175,2025-07-18,Kit Mordida de Dragão - Legumes (3X) (ASSINATURA) - 180g / Plano mensal,4,0,0,0.00,2026-03-13 11:33:02.211177+00
1151,2025-07-19,Comida de Dragão - Original® - 90g / Compra única,30,11,0,0.00,2026-03-13 11:33:02.211177+00
1196,2025-07-19,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:33:02.211177+00
1207,2025-07-19,Comida de Dragão - Original®,0,0,1,35.00,2026-03-13 11:33:02.211177+00
1208,2025-07-19,Comida de Dragão - Original® (ASSINATURA) - 90g / Plano mensal,0,3,0,0.00,2026-03-13 11:33:02.211177+00
1209,2025-07-19,Kit Mordida de Dragão - Spirulina (3X) (ASSINATURA) - 180g / Plano mensal,0,4,0,0.00,2026-03-13 11:33:02.211177+00
1159,2025-07-19,Kit Completo Comida de Dragão (3X) - 180g / Compra única,12,1,0,0.00,2026-03-13 11:33:02.211177+00
1167,2025-07-19,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,7,6,0,0.00,2026-03-13 11:33:02.211177+00
1171,2025-07-19,Mordida de Dragão - Legumes - 180g / Compra única,6,0,0,0.00,2026-03-13 11:33:02.211177+00
1176,2025-07-19,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,4,6,0,0.00,2026-03-13 11:33:02.211177+00
1177,2025-07-19,Mordida de Dragão - Spirulina - 180g / Compra única,4,1,0,0.00,2026-03-13 11:33:02.211177+00
1152,2025-07-20,Comida de Dragão - Original® - 90g / Compra única,26,1,0,0.00,2026-03-13 11:33:02.211177+00
1178,2025-07-20,Mordida de Dragão - Legumes - 180g / Compra única,4,0,0,0.00,2026-03-13 11:33:02.211177+00
1187,2025-07-20,Mordida de Dragão - Spirulina - 180g / Compra única,3,0,0,0.00,2026-03-13 11:33:02.211177+00
1192,2025-07-20,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:33:02.211177+00
1197,2025-07-20,Mordida de Dragão - Spirulina (ASSINATURA) - 180g / Plano mensal,1,0,0,0.00,2026-03-13 11:33:02.211177+00
1210,2025-07-20,Kit Completo Comida de Dragão (3X),0,0,1,99.30,2026-03-13 11:33:02.211177+00
1163,2025-07-20,Kit Completo Comida de Dragão (3X) - 180g / Compra única,10,2,0,0.00,2026-03-13 11:33:02.211177+00
1172,2025-07-20,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,6,1,0,0.00,2026-03-13 11:33:02.211177+00
1149,2025-07-21,Comida de Dragão - Original® - 90g / Compra única,58,8,0,0.00,2026-03-13 11:33:02.211177+00
1179,2025-07-21,Mordida de Dragão - Legumes - 180g / Compra única,4,1,0,0.00,2026-03-13 11:33:02.211177+00
1193,2025-07-21,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:33:02.211177+00
1198,2025-07-21,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:33:02.211177+00
1199,2025-07-21,Mordida de Dragão - Spirulina - 180g / Compra única,1,0,0,0.00,2026-03-13 11:33:02.211177+00
1211,2025-07-21,Kit Completo Comida de Dragão (3X),0,0,2,198.60,2026-03-13 11:33:02.211177+00
1155,2025-07-21,Kit Completo Comida de Dragão (3X) - 180g / Compra única,15,3,0,0.00,2026-03-13 11:33:02.211177+00
1173,2025-07-21,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,6,1,0,0.00,2026-03-13 11:33:02.211177+00
1153,2025-07-22,Comida de Dragão - Original® - 90g / Compra única,24,10,0,0.00,2026-03-13 11:33:02.211177+00
1180,2025-07-22,Mordida de Dragão - Legumes - 180g / Compra única,4,3,0,0.00,2026-03-13 11:33:02.211177+00
1181,2025-07-22,Mordida de Dragão - Spirulina - 180g / Compra única,4,1,0,0.00,2026-03-13 11:33:02.211177+00
1188,2025-07-22,Kit Mordida de Dragão - Legumes (3X) (ASSINATURA) - 180g / Plano mensal,3,0,0,0.00,2026-03-13 11:33:02.211177+00
1189,2025-07-22,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,3,0,0,0.00,2026-03-13 11:33:02.211177+00
1200,2025-07-22,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:33:02.211177+00
1212,2025-07-22,Comida de Dragão - Original®,0,0,1,35.00,2026-03-13 11:33:02.211177+00
1165,2025-07-22,Kit Completo Comida de Dragão (3X) - 180g / Compra única,9,0,0,0.00,2026-03-13 11:33:02.211177+00
1168,2025-07-22,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,7,0,0,0.00,2026-03-13 11:33:02.211177+00
1150,2025-07-23,Comida de Dragão - Original® - 90g / Compra única,40,11,0,0.00,2026-03-13 11:33:02.211177+00
1182,2025-07-23,Mordida de Dragão - Legumes - 180g / Compra única,4,0,0,0.00,2026-03-13 11:33:02.211177+00
1183,2025-07-23,Mordida de Dragão - Spirulina - 180g / Compra única,4,2,0,0.00,2026-03-13 11:33:02.211177+00
1201,2025-07-23,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:33:02.211177+00
1213,2025-07-23,Comida de Dragão - Original®,0,0,3,105.00,2026-03-13 11:33:02.211177+00
1214,2025-07-23,Kit Comida de Dragão - Original® (3X),0,0,1,97.50,2026-03-13 11:33:02.211177+00
1215,2025-07-23,Kit Completo Comida de Dragão (3X),0,0,1,99.30,2026-03-13 11:33:02.211177+00
1158,2025-07-23,Kit Completo Comida de Dragão (3X) - 180g / Compra única,13,1,0,0.00,2026-03-13 11:33:02.211177+00
1166,2025-07-23,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,8,1,0,0.00,2026-03-13 11:33:02.211177+00
1219,2025-07-24,Comida de Dragão - Original® - 90g / Compra única,29,4,0,0.00,2026-03-13 11:33:03.369649+00
1250,2025-07-24,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,4,0,0,0.00,2026-03-13 11:33:03.369649+00
1263,2025-07-24,Comida de Dragão - Original®,0,0,1,35.00,2026-03-13 11:33:03.369649+00
1264,2025-07-24,Kit Completo Comida de Dragão (3X) (ASSINATURA),0,0,3,267.90,2026-03-13 11:33:03.369649+00
1265,2025-07-24,Kit Completo Comida de Dragão (3X) (ASSINATURA) - 180g / Plano mensal,0,3,0,0.00,2026-03-13 11:33:03.369649+00
1229,2025-07-24,Kit Completo Comida de Dragão (3X) - 180g / Compra única,18,1,0,0.00,2026-03-13 11:33:03.369649+00
1231,2025-07-24,Mordida de Dragão - Legumes - 180g / Compra única,15,0,0,0.00,2026-03-13 11:33:03.369649+00
1234,2025-07-24,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,9,1,0,0.00,2026-03-13 11:33:03.369649+00
1243,2025-07-24,Mordida de Dragão - Spirulina - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:03.369649+00
1222,2025-07-25,Comida de Dragão - Original® - 90g / Compra única,25,3,0,0.00,2026-03-13 11:33:03.369649+00
1224,2025-07-25,Kit Completo Comida de Dragão (3X) - 180g / Compra única,22,1,0,0.00,2026-03-13 11:33:03.369649+00
1251,2025-07-25,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,4,0,0,0.00,2026-03-13 11:33:03.369649+00
1254,2025-07-25,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,3,1,0,0.00,2026-03-13 11:33:03.369649+00
1235,2025-07-25,Mordida de Dragão - Legumes - 180g / Compra única,9,2,0,0.00,2026-03-13 11:33:03.369649+00
1241,2025-07-25,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,6,1,0,0.00,2026-03-13 11:33:03.369649+00
1244,2025-07-25,Mordida de Dragão - Spirulina - 180g / Compra única,5,1,0,0.00,2026-03-13 11:33:03.369649+00
1225,2025-07-26,Kit Completo Comida de Dragão (3X) - 180g / Compra única,21,2,0,0.00,2026-03-13 11:33:03.369649+00
1227,2025-07-26,Comida de Dragão - Original® - 90g / Compra única,20,3,0,0.00,2026-03-13 11:33:03.369649+00
1252,2025-07-26,Mordida de Dragão - Legumes - 180g / Compra única,4,0,0,0.00,2026-03-13 11:33:03.369649+00
1258,2025-07-26,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:33:03.369649+00
1261,2025-07-26,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,1,0,0,0.00,2026-03-13 11:33:03.369649+00
1245,2025-07-26,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,5,0,0,0.00,2026-03-13 11:33:03.369649+00
1246,2025-07-26,Mordida de Dragão - Spirulina - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:03.369649+00
1217,2025-07-27,Kit Completo Comida de Dragão (3X) - 180g / Compra única,37,1,0,0.00,2026-03-13 11:33:03.369649+00
1220,2025-07-27,Comida de Dragão - Original® - 90g / Compra única,27,12,0,0.00,2026-03-13 11:33:03.369649+00
1253,2025-07-27,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,4,0,0,0.00,2026-03-13 11:33:03.369649+00
1255,2025-07-27,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,3,0,0,0.00,2026-03-13 11:33:03.369649+00
1266,2025-07-27,Comida de Dragão - Original®,0,0,4,140.00,2026-03-13 11:33:03.369649+00
1267,2025-07-27,Kit Comida de Dragão - Original® (3X),0,0,1,97.50,2026-03-13 11:33:03.369649+00
1233,2025-07-27,Mordida de Dragão - Legumes - 180g / Compra única,10,3,0,0.00,2026-03-13 11:33:03.369649+00
1236,2025-07-27,Mordida de Dragão - Spirulina - 180g / Compra única,9,1,0,0.00,2026-03-13 11:33:03.369649+00
1247,2025-07-27,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,5,1,0,0.00,2026-03-13 11:33:03.369649+00
1218,2025-07-28,Kit Completo Comida de Dragão (3X) - 180g / Compra única,35,2,0,0.00,2026-03-13 11:33:03.369649+00
1223,2025-07-28,Mordida de Dragão - Legumes - 180g / Compra única,25,1,0,0.00,2026-03-13 11:33:03.369649+00
1226,2025-07-28,Comida de Dragão - Original® - 90g / Compra única,21,3,0,0.00,2026-03-13 11:33:03.369649+00
1256,2025-07-28,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,3,1,0,0.00,2026-03-13 11:33:03.369649+00
1268,2025-07-28,Kit Mordida de Dragão - Legumes (3X),0,0,1,116.70,2026-03-13 11:33:03.369649+00
1269,2025-07-28,Kit Mordida de Dragão - Spirulina (3X),0,0,1,116.70,2026-03-13 11:33:03.369649+00
1237,2025-07-28,Mordida de Dragão - Spirulina - 180g / Compra única,9,0,0,0.00,2026-03-13 11:33:03.369649+00
1242,2025-07-28,Kit Mordida de Dragão - Legumes (3X) - 180g / Compra única,6,1,0,0.00,2026-03-13 11:33:03.369649+00
1248,2025-07-28,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,5,0,0,0.00,2026-03-13 11:33:03.369649+00
1221,2025-07-29,Kit Completo Comida de Dragão (3X) - 180g / Compra única,26,1,0,0.00,2026-03-13 11:33:03.369649+00
1257,2025-07-29,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,3,2,0,0.00,2026-03-13 11:33:03.369649+00
1259,2025-07-29,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,2,1,0,0.00,2026-03-13 11:33:03.369649+00
1270,2025-07-29,Kit Comida de Dragão - Original® (3X),0,0,1,97.50,2026-03-13 11:33:03.369649+00
1271,2025-07-29,Kit Completo Comida de Dragão (3X),0,0,1,99.30,2026-03-13 11:33:03.369649+00
1230,2025-07-29,Comida de Dragão - Original® - 90g / Compra única,17,1,0,0.00,2026-03-13 11:33:03.369649+00
1238,2025-07-29,Mordida de Dragão - Spirulina - 180g / Compra única,9,0,0,0.00,2026-03-13 11:33:03.369649+00
1249,2025-07-29,Mordida de Dragão - Legumes - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:03.369649+00
1216,2025-07-30,Kit Completo Comida de Dragão (3X) - 180g / Compra única,41,5,0,0.00,2026-03-13 11:33:03.369649+00
1260,2025-07-30,Kit Mordida de Dragão - Spirulina (3X) - 180g / Compra única,2,0,0,0.00,2026-03-13 11:33:03.369649+00
