id,date,dimension_type,dimension_value,sessions,users,new_users,bounce_rate,avg_session_duration,transactions,created_at,pages_per_session
8653,2025-06-27,landing_page,/pages/impacto,4,4,4,0.00,28.91,0,2026-03-13 11:32:59.156073+00,0
8654,2025-06-27,landing_page,/products/mordida-de-dragao-legumes,4,4,3,0.25,2.53,0,2026-03-13 11:32:59.156073+00,0
8655,2025-06-27,landing_page,/products/mordida-de-dragao-spirulina-assinatura,4,4,4,0.50,3.74,0,2026-03-13 11:32:59.156073+00,0
8656,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/collections/produtos,4,4,3,0.75,2.01,0,2026-03-13 11:32:59.156073+00,0
8667,2025-06-27,landing_page,/products/kit-completo-comida-de-dragao-3x,3,3,2,0.67,268.19,0,2026-03-13 11:32:59.156073+00,0
8688,2025-06-27,landing_page,/products/kit-mordida-de-dragao-legumes-assinatura,2,2,2,0.50,2.52,0,2026-03-13 11:32:59.156073+00,0
8689,2025-06-27,landing_page,/products/kit-mordida-de-dragao-spirulina-3x,2,2,2,0.50,4.57,0,2026-03-13 11:32:59.156073+00,0
8690,2025-06-27,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern,2,2,1,0.50,5.19,0,2026-03-13 11:32:59.156073+00,0
8691,2025-06-27,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-spirulina-3x,2,2,2,1.00,4.73,0,2026-03-13 11:32:59.156073+00,0
8692,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-spirulina-assinatura,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8693,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-spirulina-assinatura,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8727,2025-06-27,landing_page,/products,1,1,0,0.00,267.38,0,2026-03-13 11:32:59.156073+00,0
8728,2025-06-27,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/kit-completo-comida-de-dragao-3x,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8729,2025-06-27,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-legumes-assinatura,1,1,1,0.00,137.88,0,2026-03-13 11:32:59.156073+00,0
8730,2025-06-27,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-legumes,1,1,1,1.00,0.14,0,2026-03-13 11:32:59.156073+00,0
8731,2025-06-27,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-spirulina-assinatura,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8732,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original,1,1,1,0.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8733,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original®-plano-semestral,1,1,1,0.00,30.09,0,2026-03-13 11:32:59.156073+00,0
8734,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/products/kit-comida-de-dragao-original-3x,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8735,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/products/kit-completo-comida-de-dragao-3x,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8736,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-legumes-assinatura,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8737,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-legumes,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8738,2025-06-27,landing_page,/wpm@b83df233w7ec68ea4p778a0999mb389f9db/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-spirulina,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8045,2025-06-27,city,Niteroi,5,5,4,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8063,2025-06-27,city,Belo Horizonte,4,4,4,0.75,3.97,0,2026-03-13 11:32:59.156073+00,0
8064,2025-06-27,city,Diadema,4,4,4,0.50,3.00,0,2026-03-13 11:32:59.156073+00,0
8065,2025-06-27,city,Forest City,4,4,2,0.50,16.77,0,2026-03-13 11:32:59.156073+00,0
7991,2025-06-28,device,desktop,11,11,11,0.91,1.37,0,2026-03-13 11:32:59.156073+00,0
7979,2025-06-28,device,mobile,352,350,347,0.55,20.73,1,2026-03-13 11:32:59.156073+00,0
7993,2025-06-28,device,tablet,1,1,1,0.00,2.29,0,2026-03-13 11:32:59.156073+00,0
7998,2025-06-28,city,Rio de Janeiro,63,63,64,0.48,58.83,0,2026-03-13 11:32:59.156073+00,0
7999,2025-06-28,city,Sao Paulo,59,57,57,0.46,17.57,1,2026-03-13 11:32:59.156073+00,0
8005,2025-06-28,city,(not set),37,37,36,0.73,1.27,0,2026-03-13 11:32:59.156073+00,0
8048,2025-06-28,city,Belo Horizonte,5,5,5,0.80,0.76,0,2026-03-13 11:32:59.156073+00,0
8049,2025-06-28,city,Campinas,5,5,5,0.80,0.10,0,2026-03-13 11:32:59.156073+00,0
8050,2025-06-28,city,New York,5,5,5,0.80,0.76,0,2026-03-13 11:32:59.156073+00,0
8051,2025-06-28,city,Osasco,5,5,5,0.40,1.27,0,2026-03-13 11:32:59.156073+00,0
8052,2025-06-28,city,Salvador,5,5,5,0.80,1.11,0,2026-03-13 11:32:59.156073+00,0
8069,2025-06-28,city,Barretos,4,4,4,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8070,2025-06-28,city,Campos dos Goytacazes,4,4,4,0.50,15.16,0,2026-03-13 11:32:59.156073+00,0
8071,2025-06-28,city,Joao Pessoa,4,4,4,0.50,1.39,0,2026-03-13 11:32:59.156073+00,0
8072,2025-06-28,city,Manaus,4,4,4,1.00,1.20,0,2026-03-13 11:32:59.156073+00,0
8108,2025-06-28,city,Brasilia,3,3,3,0.67,1.76,0,2026-03-13 11:32:59.156073+00,0
8109,2025-06-28,city,Duque de Caxias,3,3,3,0.67,0.01,0,2026-03-13 11:32:59.156073+00,0
8110,2025-06-28,city,Fortaleza,3,3,3,0.33,2.62,0,2026-03-13 11:32:59.156073+00,0
8111,2025-06-28,city,Governador Valadares,3,3,3,0.67,0.07,0,2026-03-13 11:32:59.156073+00,0
8112,2025-06-28,city,Guapimirim,3,3,3,0.67,0.04,0,2026-03-13 11:32:59.156073+00,0
8113,2025-06-28,city,Queimados,3,3,3,0.67,0.03,0,2026-03-13 11:32:59.156073+00,0
8114,2025-06-28,city,Sao Bernardo do Campo,3,3,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8115,2025-06-28,city,Sao Luis,3,3,3,0.33,3.28,0,2026-03-13 11:32:59.156073+00,0
8116,2025-06-28,city,Teresina,3,3,3,0.67,1.46,0,2026-03-13 11:32:59.156073+00,0
8204,2025-06-28,city,Acu,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8205,2025-06-28,city,Agudos,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8206,2025-06-28,city,Americana,2,2,2,0.50,4.83,0,2026-03-13 11:32:59.156073+00,0
8207,2025-06-28,city,Atibaia,2,2,2,0.00,2.67,0,2026-03-13 11:32:59.156073+00,0
8208,2025-06-28,city,Avare,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8209,2025-06-28,city,Bacabal,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8210,2025-06-28,city,Buritama,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8211,2025-06-28,city,Cabo Frio,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8212,2025-06-28,city,Cruz das Almas,2,2,2,0.00,0.12,0,2026-03-13 11:32:59.156073+00,0
8213,2025-06-28,city,Cubatao,2,2,2,1.00,2.51,0,2026-03-13 11:32:59.156073+00,0
8214,2025-06-28,city,Espumoso,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8215,2025-06-28,city,Florianopolis,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8216,2025-06-28,city,Formosa,2,2,2,0.50,6.00,0,2026-03-13 11:32:59.156073+00,0
8217,2025-06-28,city,Frederico Westphalen,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8218,2025-06-28,city,Garca,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8219,2025-06-28,city,Indaiatuba,2,2,2,0.00,54.09,0,2026-03-13 11:32:59.156073+00,0
8220,2025-06-28,city,Itaborai,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8221,2025-06-28,city,Jandira,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8222,2025-06-28,city,Jaragua do Sul,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8223,2025-06-28,city,Joinville,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8224,2025-06-28,city,Londrina,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8225,2025-06-28,city,Mogi Guacu,2,2,2,0.00,18.09,0,2026-03-13 11:32:59.156073+00,0
8226,2025-06-28,city,Ouro Fino,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8227,2025-06-28,city,Santos,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8228,2025-06-28,city,Sao Gabriel da Palha,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8229,2025-06-28,city,Sao Goncalo,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8230,2025-06-28,city,Sao Jose do Rio Preto,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8231,2025-06-28,city,Serrinha,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8232,2025-06-28,city,Sobral,2,2,2,0.50,4.91,0,2026-03-13 11:32:59.156073+00,0
8233,2025-06-28,city,Tambau,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8234,2025-06-28,city,Uberlandia,2,2,2,0.00,0.06,0,2026-03-13 11:32:59.156073+00,0
8235,2025-06-28,city,Vitoria da Conquista,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8434,2025-06-28,city,Anapolis,1,1,1,0.00,0.71,0,2026-03-13 11:32:59.156073+00,0
8435,2025-06-28,city,Aracaju,1,1,1,0.00,0.88,0,2026-03-13 11:32:59.156073+00,0
8436,2025-06-28,city,Aracati,1,1,1,0.00,0.57,0,2026-03-13 11:32:59.156073+00,0
8437,2025-06-28,city,Araraquara,1,1,1,0.00,4.95,0,2026-03-13 11:32:59.156073+00,0
8438,2025-06-28,city,Aruja,1,1,0,0.00,5.30,0,2026-03-13 11:32:59.156073+00,0
8439,2025-06-28,city,Barra de Sao Francisco,1,1,1,0.00,5.17,0,2026-03-13 11:32:59.156073+00,0
8440,2025-06-28,city,Braganca Paulista,1,1,1,0.00,0.12,0,2026-03-13 11:32:59.156073+00,0
8441,2025-06-28,city,Canela,1,1,1,0.00,4.92,0,2026-03-13 11:32:59.156073+00,0
8442,2025-06-28,city,Carpina,1,1,2,0.00,1201.67,0,2026-03-13 11:32:59.156073+00,0
8443,2025-06-28,city,Franca,1,1,1,0.00,5.26,0,2026-03-13 11:32:59.156073+00,0
8444,2025-06-28,city,Holambra,1,1,1,0.00,9.72,0,2026-03-13 11:32:59.156073+00,0
8445,2025-06-28,city,Ibitinga,1,1,1,0.00,0.31,0,2026-03-13 11:32:59.156073+00,0
8446,2025-06-28,city,Ilhabela,1,1,1,0.00,0.10,0,2026-03-13 11:32:59.156073+00,0
8447,2025-06-28,city,Indaial,1,1,1,0.00,8.90,0,2026-03-13 11:32:59.156073+00,0
8448,2025-06-28,city,Itabaiana,1,1,1,0.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8449,2025-06-28,city,Itajuba,1,1,1,0.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8450,2025-06-28,city,Itapetininga,1,1,1,0.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8451,2025-06-28,city,Itapevi,1,1,1,0.00,5.87,0,2026-03-13 11:32:59.156073+00,0
8452,2025-06-28,city,Janauba,1,1,1,0.00,5.11,0,2026-03-13 11:32:59.156073+00,0
8453,2025-06-28,city,Lagarto,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8454,2025-06-28,city,Limoeiro do Norte,1,1,1,0.00,0.26,0,2026-03-13 11:32:59.156073+00,0
8455,2025-06-28,city,Macae,1,1,1,0.00,0.05,0,2026-03-13 11:32:59.156073+00,0
8456,2025-06-28,city,Moreno,1,1,1,0.00,0.22,0,2026-03-13 11:32:59.156073+00,0
8457,2025-06-28,city,Palmeira dos Indios,1,1,1,0.00,0.53,0,2026-03-13 11:32:59.156073+00,0
8458,2025-06-28,city,Paulista,1,1,1,0.00,0.34,0,2026-03-13 11:32:59.156073+00,0
8459,2025-06-28,city,Poa,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8460,2025-06-28,city,Porto Alegre,1,1,1,0.00,15.02,0,2026-03-13 11:32:59.156073+00,0
8461,2025-06-28,city,Porto Seguro,1,1,1,0.00,0.14,0,2026-03-13 11:32:59.156073+00,0
8462,2025-06-28,city,Porto Velho,1,1,1,0.00,0.07,0,2026-03-13 11:32:59.156073+00,0
8463,2025-06-28,city,Praia Grande,1,1,0,0.00,0.22,0,2026-03-13 11:32:59.156073+00,0
8464,2025-06-28,city,Recife,1,1,1,0.00,1.60,0,2026-03-13 11:32:59.156073+00,0
8465,2025-06-28,city,Rome,1,1,1,0.00,5.12,0,2026-03-13 11:32:59.156073+00,0
8466,2025-06-28,city,Sao Gabriel,1,1,1,0.00,5.94,0,2026-03-13 11:32:59.156073+00,0
8467,2025-06-28,city,Sao Joao da Barra,1,1,1,0.00,0.36,0,2026-03-13 11:32:59.156073+00,0
8468,2025-06-28,city,Sao Jose dos Campos,1,1,1,0.00,104.39,0,2026-03-13 11:32:59.156073+00,0
8469,2025-06-28,city,Sao Mateus do Sul,1,1,1,0.00,5.12,0,2026-03-13 11:32:59.156073+00,0
8470,2025-06-28,city,Sao Vicente,1,1,1,0.00,1.13,0,2026-03-13 11:32:59.156073+00,0
8471,2025-06-28,city,Saquarema,1,1,0,0.00,0.01,0,2026-03-13 11:32:59.156073+00,0
8472,2025-06-28,city,Serra,1,1,1,0.00,296.52,0,2026-03-13 11:32:59.156073+00,0
8473,2025-06-28,city,Serra Talhada,1,1,1,0.00,0.38,0,2026-03-13 11:32:59.156073+00,0
8474,2025-06-28,city,Sertaozinho,1,1,1,0.00,0.47,0,2026-03-13 11:32:59.156073+00,0
8475,2025-06-28,city,Sorocaba,1,1,1,0.00,43.78,0,2026-03-13 11:32:59.156073+00,0
8476,2025-06-28,city,Valinhos,1,1,1,0.00,0.09,0,2026-03-13 11:32:59.156073+00,0
8477,2025-06-28,city,Vila Velha,1,1,1,0.00,0.08,0,2026-03-13 11:32:59.156073+00,0
8478,2025-06-28,city,Volta Redonda,1,1,1,0.00,169.70,0,2026-03-13 11:32:59.156073+00,0
8595,2025-06-28,landing_page,/collections/all,179,179,178,0.47,20.28,0,2026-03-13 11:32:59.156073+00,0
8599,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/collections/all,99,99,99,0.88,18.84,0,2026-03-13 11:32:59.156073+00,0
8621,2025-06-28,landing_page,/,13,13,12,0.08,63.65,0,2026-03-13 11:32:59.156073+00,0
8625,2025-06-28,landing_page,/products/comida-de-dragao-original,11,11,11,0.27,6.63,0,2026-03-13 11:32:59.156073+00,0
8627,2025-06-28,landing_page,/collections/produtos,10,10,10,0.10,1.88,0,2026-03-13 11:32:59.156073+00,0
8640,2025-06-28,landing_page,/products/kit-completo-comida-de-dragao-3x,6,6,6,0.33,2.05,0,2026-03-13 11:32:59.156073+00,0
8641,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern,6,6,5,0.33,97.20,1,2026-03-13 11:32:59.156073+00,0
8657,2025-06-28,landing_page,/products/kit-comida-de-dragao-original-3x,4,4,4,0.25,14.85,0,2026-03-13 11:32:59.156073+00,0
8658,2025-06-28,landing_page,/products/mordida-de-dragao-legumes,4,4,4,0.50,21.64,0,2026-03-13 11:32:59.156073+00,0
8659,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original,4,4,4,1.00,1.23,0,2026-03-13 11:32:59.156073+00,0
8660,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/kit-comida-de-dragao-original-3x,4,4,5,0.50,1.25,0,2026-03-13 11:32:59.156073+00,0
8668,2025-06-28,landing_page,/products/kit-mordida-de-dragao-legumes-3x,3,2,2,0.00,32.44,0,2026-03-13 11:32:59.156073+00,0
8669,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/kit-completo-comida-de-dragao-3x,3,3,3,0.67,2.55,0,2026-03-13 11:32:59.156073+00,0
8670,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-legumes-assinatura,3,3,3,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8671,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-spirulina-3x,3,3,3,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8694,2025-06-28,landing_page,/products/mordida-de-dragao-spirulina,2,2,2,0.50,4.86,0,2026-03-13 11:32:59.156073+00,0
8695,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original-assinatura,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8739,2025-06-28,landing_page,(not set),1,1,0,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8740,2025-06-28,landing_page,/products/kit-mordida-de-dragao-legumes-assinatura,1,1,1,0.00,0.88,0,2026-03-13 11:32:59.156073+00,0
8741,2025-06-28,landing_page,/products/kit-mordida-de-dragao-spirulina-3x,1,1,1,0.00,5.97,0,2026-03-13 11:32:59.156073+00,0
8742,2025-06-28,landing_page,/products/kit-mordida-de-dragao-spirulina-assinatura,1,1,1,0.00,15.02,0,2026-03-13 11:32:59.156073+00,0
8743,2025-06-28,landing_page,/products/mordida-de-dragao-spirulina-assinatura,1,1,0,0.00,5.30,0,2026-03-13 11:32:59.156073+00,0
8744,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/collections/produtos,1,1,1,0.00,5.94,0,2026-03-13 11:32:59.156073+00,0
8745,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-spirulina-assinatura,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8746,2025-06-28,landing_page,/wpm@6f677fd0w3c093ab1p02f691e5m32dd6af7/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-legumes,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8024,2025-06-28,city,Guarulhos,8,8,8,0.50,37.53,0,2026-03-13 11:32:59.156073+00,0
8025,2025-06-28,city,Nova Iguacu,8,8,8,0.75,0.03,0,2026-03-13 11:32:59.156073+00,0
8036,2025-06-28,city,Bauru,6,6,6,0.67,0.09,0,2026-03-13 11:32:59.156073+00,0
8037,2025-06-28,city,Niteroi,6,6,6,1.00,0.87,0,2026-03-13 11:32:59.156073+00,0
7990,2025-06-29,device,desktop,14,14,14,0.79,5.61,0,2026-03-13 11:32:59.156073+00,0
7983,2025-06-29,device,mobile,138,138,137,0.54,13.72,0,2026-03-13 11:32:59.156073+00,0
8007,2025-06-29,city,Rio de Janeiro,24,24,24,0.67,2.33,0,2026-03-13 11:32:59.156073+00,0
8008,2025-06-29,city,(not set),22,22,22,0.64,14.68,0,2026-03-13 11:32:59.156073+00,0
8010,2025-06-29,city,Sao Paulo,21,21,20,0.71,1.56,0,2026-03-13 11:32:59.156073+00,0
8053,2025-06-29,city,Curitiba,5,5,5,0.40,15.72,0,2026-03-13 11:32:59.156073+00,0
8073,2025-06-29,city,Belford Roxo,4,4,4,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8074,2025-06-29,city,Janauba,4,4,4,0.75,3.38,0,2026-03-13 11:32:59.156073+00,0
8117,2025-06-29,city,Belo Horizonte,3,3,3,0.67,2.00,0,2026-03-13 11:32:59.156073+00,0
8118,2025-06-29,city,Jundiai,3,3,3,0.00,208.85,0,2026-03-13 11:32:59.156073+00,0
8236,2025-06-29,city,Angra dos Reis,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8237,2025-06-29,city,Aracati,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8238,2025-06-29,city,Codo,2,2,2,0.50,5.89,0,2026-03-13 11:32:59.156073+00,0
8239,2025-06-29,city,Concordia,2,2,2,0.50,72.34,0,2026-03-13 11:32:59.156073+00,0
8240,2025-06-29,city,Congonhas,2,2,2,1.00,2.53,0,2026-03-13 11:32:59.156073+00,0
8241,2025-06-29,city,Duque de Caxias,2,2,2,0.00,0.32,0,2026-03-13 11:32:59.156073+00,0
8242,2025-06-29,city,Forest City,2,2,2,0.00,17.53,0,2026-03-13 11:32:59.156073+00,0
8243,2025-06-29,city,Franca,2,2,2,0.50,3.19,0,2026-03-13 11:32:59.156073+00,0
8244,2025-06-29,city,Igarape,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8245,2025-06-29,city,Jequie,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8246,2025-06-29,city,Joinville,2,2,2,0.00,9.95,0,2026-03-13 11:32:59.156073+00,0
8247,2025-06-29,city,Macae,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8248,2025-06-29,city,Manaus,2,2,2,1.00,2.47,0,2026-03-13 11:32:59.156073+00,0
8249,2025-06-29,city,Penedo,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8250,2025-06-29,city,Sao Mateus,2,2,2,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8251,2025-06-29,city,Silva Jardim,2,2,2,1.00,2.53,0,2026-03-13 11:32:59.156073+00,0
8252,2025-06-29,city,Sumare,2,2,2,0.50,2.57,0,2026-03-13 11:32:59.156073+00,0
8479,2025-06-29,city,Alfenas,1,1,1,0.00,0.15,0,2026-03-13 11:32:59.156073+00,0
8480,2025-06-29,city,Barcarena,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8481,2025-06-29,city,Barretos,1,1,1,0.00,0.16,0,2026-03-13 11:32:59.156073+00,0
8482,2025-06-29,city,Belem,1,1,1,0.00,5.24,0,2026-03-13 11:32:59.156073+00,0
8483,2025-06-29,city,Campos dos Goytacazes,1,1,1,0.00,5.90,0,2026-03-13 11:32:59.156073+00,0
8484,2025-06-29,city,Carapicuiba,1,1,1,0.00,1.73,0,2026-03-13 11:32:59.156073+00,0
8485,2025-06-29,city,Chapadinha,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8486,2025-06-29,city,Cubatao,1,1,1,0.00,8.75,0,2026-03-13 11:32:59.156073+00,0
8487,2025-06-29,city,Diadema,1,1,1,0.00,124.82,0,2026-03-13 11:32:59.156073+00,0
8488,2025-06-29,city,Embu-Guacu,1,1,1,0.00,153.44,0,2026-03-13 11:32:59.156073+00,0
8489,2025-06-29,city,Fortaleza,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8490,2025-06-29,city,Guaruja,1,1,1,0.00,91.39,0,2026-03-13 11:32:59.156073+00,0
8491,2025-06-29,city,Guarulhos,1,1,1,0.00,13.20,0,2026-03-13 11:32:59.156073+00,0
8492,2025-06-29,city,Guayaquil,1,1,1,0.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8493,2025-06-29,city,Hyderabad,1,1,1,0.00,11.37,0,2026-03-13 11:32:59.156073+00,0
8494,2025-06-29,city,Iguape,1,1,1,0.00,41.51,0,2026-03-13 11:32:59.156073+00,0
8495,2025-06-29,city,Indaiatuba,1,1,1,0.00,5.56,0,2026-03-13 11:32:59.156073+00,0
8496,2025-06-29,city,Inhumas,1,1,1,0.00,0.22,0,2026-03-13 11:32:59.156073+00,0
8497,2025-06-29,city,Itaperuna,1,1,1,0.00,0.90,0,2026-03-13 11:32:59.156073+00,0
8498,2025-06-29,city,Juiz de Fora,1,1,0,0.00,65.51,0,2026-03-13 11:32:59.156073+00,0
8499,2025-06-29,city,New York,1,1,1,1.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8500,2025-06-29,city,Nova Venecia,1,1,1,0.00,0.09,0,2026-03-13 11:32:59.156073+00,0
8501,2025-06-29,city,Palmares,1,1,1,0.00,0.00,0,2026-03-13 11:32:59.156073+00,0
8502,2025-06-29,city,Quito,1,1,0,0.00,6.03,0,2026-03-13 11:32:59.156073+00,0
8503,2025-06-29,city,Salvador,1,1,1,0.00,0.53,0,2026-03-13 11:32:59.156073+00,0
8504,2025-06-29,city,Sao Carlos,1,1,1,0.00,8.17,0,2026-03-13 11:32:59.156073+00,0
8505,2025-06-29,city,Sao Jose dos Campos,1,1,1,0.00,5.59,0,2026-03-13 11:32:59.156073+00,0
8506,2025-06-29,city,Sao Vicente,1,1,1,0.00,5.08,0,2026-03-13 11:32:59.156073+00,0
8507,2025-06-29,city,Seabra,1,1,1,0.00,0.05,0,2026-03-13 11:32:59.156073+00,0
8508,2025-06-29,city,Teresina,1,1,1,0.00,18.76,0,2026-03-13 11:32:59.156073+00,0
8604,2025-06-29,landing_page,/collections/all,63,63,64,0.51,1.32,0,2026-03-13 11:32:59.156073+00,0
